,country,year,life expectancy,continent,fertility,total_population
488,Australia,1976,72.84,Australia and Oceania,2.06,14054956.0
489,Australia,1977,73.45,Australia and Oceania,2.01,14211657.0
490,Australia,1978,73.84,Australia and Oceania,1.95,14368543.0
491,Australia,1979,74.4,Australia and Oceania,1.91,14532401.0
492,Australia,1980,74.56,Australia and Oceania,1.89,14708323.0
493,Australia,1981,74.92,Australia and Oceania,1.94,14898019.0
494,Australia,1982,74.7,Australia and Oceania,1.93,15101227.0
495,Australia,1983,75.51,Australia and Oceania,1.92,15318254.0
496,Australia,1984,75.98,Australia and Oceania,1.84,15548591.0
497,Australia,1985,75.41,Australia and Oceania,1.92,15791043.0
498,Australia,1986,76.08,Australia and Oceania,1.87,16047026.0
499,Australia,1987,76.27,Australia and Oceania,1.85,16314778.0
500,Australia,1988,76.3,Australia and Oceania,1.83,16585905.0
501,Australia,1989,76.4,Australia and Oceania,1.84,16849253.0
502,Australia,1990,77.0,Australia and Oceania,1.9,17096869.0
503,Australia,1991,77.4,Australia and Oceania,1.85,17325818.0
504,Australia,1992,77.6,Australia and Oceania,1.89,17538387.0
505,Australia,1993,77.9,Australia and Oceania,1.86,17738428.0
506,Australia,1994,78.1,Australia and Oceania,1.84,17932214.0
507,Australia,1995,78.3,Australia and Oceania,1.82,18124770.0
508,Australia,1996,78.5,Australia and Oceania,1.8,18318340.0
509,Australia,1997,78.8,Australia and Oceania,1.78,18512971.0
510,Australia,1998,79.2,Australia and Oceania,1.76,18709175.0
511,Australia,1999,79.4,Australia and Oceania,1.76,18906936.0
512,Australia,2000,79.8,Australia and Oceania,1.76,19107251.0
513,Australia,2001,80.1,Australia and Oceania,1.73,19308681.0
514,Australia,2002,80.3,Australia and Oceania,1.76,19514385.0
515,Australia,2003,80.6,Australia and Oceania,1.75,19735255.0
516,Australia,2004,80.9,Australia and Oceania,1.76,19985475.0
517,Australia,2005,81.2,Australia and Oceania,1.79,20274282.0
518,Australia,2006,81.4,Australia and Oceania,1.82,20606228.0
519,Australia,2007,81.5,Australia and Oceania,1.92,20975949.0
520,Australia,2008,81.6,Australia and Oceania,1.96,21370348.0
521,Australia,2009,81.8,Australia and Oceania,1.9,21770690.0
522,Australia,2010,82.0,Australia and Oceania,1.89,22162863.0
523,Australia,2011,82.2,Australia and Oceania,1.88,22542371.0
524,Australia,2012,82.4,Australia and Oceania,1.89,22911375.0
525,Australia,2013,82.4,Australia and Oceania,1.88,23270465.0
526,Australia,2014,82.3,Australia and Oceania,1.88,23622353.0
527,Australia,2015,82.3,Australia and Oceania,1.88,23968973.0
528,Austria,1950,64.87,Europe,1.87,6936445.0
529,Austria,1951,65.24,Europe,2.02,6930348.0
530,Austria,1952,66.78,Europe,2.06,6929289.0
531,Austria,1953,67.27,Europe,2.09,6932427.0
532,Austria,1954,67.3,Europe,2.16,6939230.0
533,Austria,1955,67.58,Europe,2.29,6949482.0
534,Austria,1956,67.7,Europe,2.49,6963298.0
535,Austria,1957,67.46,Europe,2.57,6981105.0
536,Austria,1958,68.46,Europe,2.6,7003575.0
537,Austria,1959,68.39,Europe,2.69,7031513.0
538,Austria,1960,68.75,Europe,2.7,7065525.0
539,Austria,1961,69.72,Europe,2.79,7105654.0
540,Austria,1962,69.51,Europe,2.8,7151077.0
541,Austria,1963,69.64,Europe,2.82,7199962.0
542,Austria,1964,70.13,Europe,2.8,7249855.0
543,Austria,1965,69.92,Europe,2.7,7298794.0
544,Austria,1966,70.22,Europe,2.66,7345865.0
545,Austria,1967,70.1,Europe,2.62,7390853.0
546,Austria,1968,70.25,Europe,2.59,7433328.0
547,Austria,1969,70.02,Europe,2.49,7473058.0
548,Austria,1970,70.07,Europe,2.29,7509746.0
549,Austria,1971,70.27,Europe,2.2,7543451.0
550,Austria,1972,70.59,Europe,2.09,7573660.0
551,Austria,1973,71.16,Europe,1.94,7598925.0
552,Austria,1974,71.15,Europe,1.91,7617432.0
553,Austria,1975,71.28,Europe,1.83,7628138.0
554,Austria,1976,71.77,Europe,1.69,7630536.0
555,Austria,1977,72.12,Europe,1.63,7625724.0
556,Austria,1978,72.2,Europe,1.6,7616309.0
557,Austria,1979,72.51,Europe,1.6,7605888.0
558,Austria,1980,72.64,Europe,1.65,7597269.0
559,Austria,1981,72.96,Europe,1.67,7591618.0
560,Austria,1982,73.12,Europe,1.66,7588957.0
561,Austria,1983,73.19,Europe,1.56,7589573.0
562,Austria,1984,73.73,Europe,1.52,7593397.0
563,Austria,1985,73.95,Europe,1.47,7600514.0
564,Austria,1986,74.43,Europe,1.45,7610435.0
565,Austria,1987,74.86,Europe,1.43,7623700.0
566,Austria,1988,75.34,Europe,1.45,7642479.0
567,Austria,1989,75.43,Europe,1.45,7669601.0
568,Austria,1990,75.7,Europe,1.46,7706571.0
569,Austria,1991,75.8,Europe,1.51,7755143.0
570,Austria,1992,76.0,Europe,1.51,7813393.0
571,Austria,1993,76.2,Europe,1.5,7874675.0
572,Austria,1994,76.5,Europe,1.47,7929911.0
573,Austria,1995,76.8,Europe,1.42,7972833.0
574,Austria,1996,77.1,Europe,1.45,8000453.0
575,Austria,1997,77.6,Europe,1.39,8015256.0
576,Austria,1998,77.8,Europe,1.37,8023166.0
577,Austria,1999,78.0,Europe,1.34,8032953.0
578,Austria,2000,78.2,Europe,1.37,8050884.0
579,Austria,2001,78.6,Europe,1.33,8078877.0
580,Austria,2002,78.8,Europe,1.39,8114698.0
581,Austria,2003,79.0,Europe,1.38,8155466.0
582,Austria,2004,79.4,Europe,1.42,8196624.0
583,Austria,2005,79.5,Europe,1.41,8234858.0
584,Austria,2006,80.0,Europe,1.41,8269372.0
585,Austria,2007,80.1,Europe,1.38,8301290.0
586,Austria,2008,80.4,Europe,1.41,8331465.0
587,Austria,2009,80.3,Europe,1.39,8361362.0
588,Austria,2010,80.5,Europe,1.44,8391986.0
589,Austria,2011,80.7,Europe,1.44,8423559.0
590,Austria,2012,80.9,Europe,1.46,8455477.0
591,Austria,2013,81.1,Europe,1.47,8486962.0
592,Austria,2014,81.2,Europe,1.48,8516916.0
593,Austria,2015,81.3,Europe,1.5,8544586.0
594,Azerbaijan,1950,57.29,Europe,5.64,2895997.0
595,Azerbaijan,1951,57.5,Europe,5.59,2965338.0
596,Azerbaijan,1952,57.93,Europe,5.51,3045429.0
597,Azerbaijan,1953,58.36,Europe,5.44,3133703.0
598,Azerbaijan,1954,58.79,Europe,5.41,3228233.0
599,Azerbaijan,1955,59.21,Europe,5.39,3327733.0
600,Azerbaijan,1956,59.63,Europe,5.4,3431597.0
601,Azerbaijan,1957,60.05,Europe,5.43,3539858.0
602,Azerbaijan,1958,60.48,Europe,5.48,3653083.0
603,Azerbaijan,1959,60.9,Europe,5.53,3772187.0
604,Azerbaijan,1960,61.33,Europe,5.57,3897889.0
605,Azerbaijan,1961,61.76,Europe,5.6,4030130.0
606,Azerbaijan,1962,62.2,Europe,5.59,4167558.0
607,Azerbaijan,1963,62.62,Europe,5.55,4307315.0
608,Azerbaijan,1964,63.06,Europe,5.47,4445653.0
609,Azerbaijan,1965,63.49,Europe,5.35,4579759.0
610,Azerbaijan,1966,63.91,Europe,5.21,4708485.0
611,Azerbaijan,1967,64.35,Europe,5.06,4832098.0
612,Azerbaijan,1968,64.75,Europe,4.9,4950977.0
613,Azerbaijan,1969,65.14,Europe,4.75,5066080.0
614,Azerbaijan,1970,65.48,Europe,4.61,5178160.0
615,Azerbaijan,1971,65.75,Europe,4.48,5287272.0
616,Azerbaijan,1972,65.93,Europe,4.35,5393176.0
617,Azerbaijan,1973,66.04,Europe,4.22,5496061.0
618,Azerbaijan,1974,66.05,Europe,4.08,5596160.0
619,Azerbaijan,1975,66.02,Europe,3.95,5693796.0
620,Azerbaijan,1976,65.92,Europe,3.81,5789050.0
621,Azerbaijan,1977,65.8,Europe,3.68,5882395.0
622,Azerbaijan,1978,65.68,Europe,3.54,5975045.0
623,Azerbaijan,1979,65.6,Europe,3.41,6068531.0
624,Azerbaijan,1980,65.55,Europe,3.29,6163990.0
625,Azerbaijan,1981,65.61,Europe,3.18,6261942.0
626,Azerbaijan,1982,65.73,Europe,3.09,6362289.0
627,Azerbaijan,1983,65.92,Europe,3.03,6464775.0
628,Azerbaijan,1984,66.15,Europe,2.98,6568857.0
629,Azerbaijan,1985,66.37,Europe,2.95,6674107.0
630,Azerbaijan,1986,66.48,Europe,2.95,6779970.0
631,Azerbaijan,1987,66.46,Europe,2.95,6886428.0
632,Azerbaijan,1988,66.28,Europe,2.96,6994139.0
633,Azerbaijan,1989,65.98,Europe,2.97,7104058.0
634,Azerbaijan,1990,65.6,Europe,2.97,7216503.0
635,Azerbaijan,1991,65.3,Europe,2.94,7332519.0
636,Azerbaijan,1992,63.7,Europe,2.88,7450920.0
637,Azerbaijan,1993,64.0,Europe,2.8,7567156.0
638,Azerbaijan,1994,63.5,Europe,2.69,7675128.0
639,Azerbaijan,1995,64.6,Europe,2.56,7770806.0
640,Azerbaijan,1996,65.0,Europe,2.43,7852287.0
641,Azerbaijan,1997,65.3,Europe,2.3,7921789.0
642,Azerbaijan,1998,65.6,Europe,2.19,7984531.0
643,Azerbaijan,1999,65.9,Europe,2.11,8047997.0
644,Azerbaijan,2000,66.5,Europe,2.05,8117742.0
645,Azerbaijan,2001,67.2,Europe,2.01,8195648.0
646,Azerbaijan,2002,67.6,Europe,2.0,8280599.0
647,Azerbaijan,2003,67.6,Europe,1.99,8371536.0
648,Azerbaijan,2004,67.8,Europe,1.99,8466304.0
649,Azerbaijan,2005,68.2,Europe,1.99,8563398.0
650,Azerbaijan,2006,68.7,Europe,1.99,8662137.0
651,Azerbaijan,2007,69.1,Europe,1.99,8763359.0
652,Azerbaijan,2008,69.2,Europe,1.99,8868713.0
653,Azerbaijan,2009,69.7,Europe,1.98,8980488.0
654,Azerbaijan,2010,70.1,Europe,1.97,9099893.0
655,Azerbaijan,2011,70.8,Europe,1.96,9227512.0
656,Azerbaijan,2012,71.5,Europe,1.94,9361477.0
657,Azerbaijan,2013,72.1,Europe,1.92,9497496.0
658,Azerbaijan,2014,72.5,Europe,1.91,9629779.0
659,Azerbaijan,2015,72.9,Europe,1.89,9753968.0
660,Bahamas,1950,58.74,North America,3.98,79088.0
661,Bahamas,1951,58.91,North America,3.99,79984.0
662,Bahamas,1952,59.29,North America,4.02,81428.0
663,Bahamas,1953,59.67,North America,4.06,83371.0
664,Bahamas,1954,60.03,North America,4.12,85776.0
665,Bahamas,1955,60.39,North America,4.18,88619.0
666,Bahamas,1956,60.72,North America,4.25,91893.0
667,Bahamas,1957,61.06,North America,4.32,95604.0
668,Bahamas,1958,61.38,North America,4.4,99767.0
669,Bahamas,1959,61.69,North America,4.46,104406.0
670,Bahamas,1960,62.0,North America,4.5,109526.0
671,Bahamas,1961,62.29,North America,4.5,115108.0
672,Bahamas,1962,62.58,North America,4.45,121083.0
673,Bahamas,1963,62.85,North America,4.36,127331.0
674,Bahamas,1964,63.13,North America,4.22,133697.0
675,Bahamas,1965,63.4,North America,4.06,140049.0
676,Bahamas,1966,63.65,North America,3.89,146364.0
677,Bahamas,1967,63.91,North America,3.75,152607.0
678,Bahamas,1968,64.14,North America,3.64,158629.0
679,Bahamas,1969,64.39,North America,3.57,164250.0
680,Bahamas,1970,64.61,North America,3.53,169356.0
681,Bahamas,1971,64.85,North America,3.5,173867.0
682,Bahamas,1972,65.08,North America,3.47,177844.0
683,Bahamas,1973,65.3,North America,3.41,181489.0
684,Bahamas,1974,65.53,North America,3.33,185097.0
685,Bahamas,1975,65.74,North America,3.23,188882.0
686,Bahamas,1976,65.96,North America,3.14,192905.0
687,Bahamas,1977,66.16,North America,3.06,197118.0
688,Bahamas,1978,66.37,North America,3.01,201511.0
689,Bahamas,1979,66.57,North America,2.99,206038.0
690,Bahamas,1980,66.75,North America,2.99,210660.0
691,Bahamas,1981,66.95,North America,2.99,215404.0
692,Bahamas,1982,67.12,North America,2.99,220275.0
693,Bahamas,1983,67.31,North America,2.97,225185.0
694,Bahamas,1984,67.5,North America,2.92,230016.0
695,Bahamas,1985,67.67,North America,2.86,234684.0
696,Bahamas,1986,67.86,North America,2.79,239132.0
697,Bahamas,1987,68.02,North America,2.73,243391.0
698,Bahamas,1988,68.2,North America,2.68,247576.0
699,Bahamas,1989,68.35,North America,2.65,251855.0
700,Bahamas,1990,68.5,North America,2.64,256338.0
701,Bahamas,1991,68.9,North America,2.63,261117.0
702,Bahamas,1992,69.2,North America,2.62,266133.0
703,Bahamas,1993,69.7,North America,2.6,271165.0
704,Bahamas,1994,69.5,North America,2.57,275903.0
705,Bahamas,1995,69.7,North America,2.51,280151.0
706,Bahamas,1996,70.0,North America,2.44,283792.0
707,Bahamas,1997,70.2,North America,2.36,286968.0
708,Bahamas,1998,70.1,North America,2.26,290054.0
709,Bahamas,1999,70.1,North America,2.17,293572.0
710,Bahamas,2000,70.2,North America,2.07,297891.0
711,Bahamas,2001,70.3,North America,1.99,303138.0
712,Bahamas,2002,70.4,North America,1.92,309170.0
713,Bahamas,2003,71.1,North America,1.88,315757.0
714,Bahamas,2004,71.7,North America,1.86,322539.0
715,Bahamas,2005,71.7,North America,1.85,329243.0
716,Bahamas,2006,72.0,North America,1.86,335801.0
717,Bahamas,2007,71.8,North America,1.88,342259.0
718,Bahamas,2008,72.2,North America,1.89,348587.0
719,Bahamas,2009,72.7,North America,1.9,354780.0
720,Bahamas,2010,72.7,North America,1.9,360830.0
721,Bahamas,2011,72.6,North America,1.9,366711.0
722,Bahamas,2012,72.7,North America,1.89,372388.0
723,Bahamas,2013,72.9,North America,1.89,377841.0
724,Bahamas,2014,73.5,North America,1.88,383054.0
725,Bahamas,2015,73.7,North America,1.88,388019.0
726,Bahrain,1950,41.04,Asia,7.03,115614.0
727,Bahrain,1951,41.45,Asia,7.01,116919.0
728,Bahrain,1952,42.32,Asia,6.97,119689.0
729,Bahrain,1953,43.26,Asia,6.95,123593.0
730,Bahrain,1954,44.27,Asia,6.94,128333.0
731,Bahrain,1955,45.35,Asia,6.94,133653.0
732,Bahrain,1956,46.49,Asia,6.95,139332.0
733,Bahrain,1957,47.7,Asia,6.97,145185.0
734,Bahrain,1958,48.97,Asia,7.01,151067.0
735,Bahrain,1959,50.29,Asia,7.05,156865.0
736,Bahrain,1960,51.64,Asia,7.09,162501.0
737,Bahrain,1961,52.99,Asia,7.13,167924.0
738,Bahrain,1962,54.33,Asia,7.17,173107.0
739,Bahrain,1963,55.64,Asia,7.19,178048.0
740,Bahrain,1964,56.9,Asia,7.19,182774.0
741,Bahrain,1965,58.1,Asia,7.17,187348.0
742,Bahrain,1966,59.23,Asia,7.1,191782.0
743,Bahrain,1967,60.29,Asia,7.0,196203.0
744,Bahrain,1968,61.29,Asia,6.86,200953.0
745,Bahrain,1969,62.22,Asia,6.69,206469.0
746,Bahrain,1970,63.1,Asia,6.5,213102.0
747,Bahrain,1971,63.92,Asia,6.29,220808.0
748,Bahrain,1972,64.67,Asia,6.09,229588.0
749,Bahrain,1973,65.38,Asia,5.9,239860.0
750,Bahrain,1974,66.03,Asia,5.72,252139.0
751,Bahrain,1975,66.63,Asia,5.56,266686.0
752,Bahrain,1976,67.2,Asia,5.41,283843.0
753,Bahrain,1977,67.72,Asia,5.28,303236.0
754,Bahrain,1978,68.21,Asia,5.16,323511.0
755,Bahrain,1979,68.67,Asia,5.04,342829.0
756,Bahrain,1980,69.09,Asia,4.92,359902.0
757,Bahrain,1981,69.47,Asia,4.8,374125.0
758,Bahrain,1982,69.83,Asia,4.69,385950.0
759,Bahrain,1983,70.16,Asia,4.58,396447.0
760,Bahrain,1984,70.46,Asia,4.47,407223.0
761,Bahrain,1985,70.73,Asia,4.36,419425.0
762,Bahrain,1986,70.98,Asia,4.25,433487.0
763,Bahrain,1987,71.2,Asia,4.13,448994.0
764,Bahrain,1988,71.41,Asia,4.0,465235.0
765,Bahrain,1989,71.61,Asia,3.87,481126.0
766,Bahrain,1990,71.8,Asia,3.74,495944.0
767,Bahrain,1991,72.0,Asia,3.6,509654.0
768,Bahrain,1992,72.1,Asia,3.47,522748.0
769,Bahrain,1993,72.5,Asia,3.34,535692.0
770,Bahrain,1994,72.9,Asia,3.21,549151.0
771,Bahrain,1995,73.0,Asia,3.1,563730.0
772,Bahrain,1996,73.4,Asia,3.01,579855.0
773,Bahrain,1997,73.8,Asia,2.93,597834.0
774,Bahrain,1998,74.0,Asia,2.86,618054.0
775,Bahrain,1999,74.2,Asia,2.81,640904.0
776,Bahrain,2000,73.7,Asia,2.77,666855.0
777,Bahrain,2001,74.3,Asia,2.72,694893.0
778,Bahrain,2002,74.8,Asia,2.67,725365.0
779,Bahrain,2003,75.3,Asia,2.6,761595.0
780,Bahrain,2004,75.7,Asia,2.53,807989.0
781,Bahrain,2005,76.1,Asia,2.45,867014.0
782,Bahrain,2006,76.3,Asia,2.37,940808.0
783,Bahrain,2007,77.0,Asia,2.29,1026568.0
784,Bahrain,2008,77.6,Asia,2.23,1115777.0
785,Bahrain,2009,78.2,Asia,2.18,1196774.0
786,Bahrain,2010,78.7,Asia,2.14,1261319.0
787,Bahrain,2011,78.8,Asia,2.12,1306014.0
788,Bahrain,2012,79.0,Asia,2.09,1333577.0
789,Bahrain,2013,79.1,Asia,2.08,1349427.0
790,Bahrain,2014,79.1,Asia,2.05,1361930.0
791,Bahrain,2015,79.1,Asia,2.03,1377237.0
792,Bangladesh,1950,42.46,Asia,6.23,37894680.0
793,Bangladesh,1951,42.58,Asia,6.27,38706927.0
794,Bangladesh,1952,42.87,Asia,6.33,39493326.0
795,Bangladesh,1953,43.19,Asia,6.39,40302266.0
796,Bangladesh,1954,43.54,Asia,6.45,41170306.0
797,Bangladesh,1955,43.91,Asia,6.5,42122171.0
798,Bangladesh,1956,44.3,Asia,6.56,43170261.0
799,Bangladesh,1957,44.73,Asia,6.6,44315145.0
800,Bangladesh,1958,45.19,Asia,6.65,45547037.0
801,Bangladesh,1959,45.68,Asia,6.69,46848270.0
802,Bangladesh,1960,46.2,Asia,6.73,48200702.0
803,Bangladesh,1961,46.73,Asia,6.76,49593610.0
804,Bangladesh,1962,47.28,Asia,6.79,51030604.0
805,Bangladesh,1963,47.81,Asia,6.83,52532595.0
806,Bangladesh,1964,48.29,Asia,6.85,54129390.0
807,Bangladesh,1965,48.6,Asia,6.88,55835020.0
808,Bangladesh,1966,48.63,Asia,6.9,57675529.0
809,Bangladesh,1967,48.37,Asia,6.92,59625294.0
810,Bangladesh,1968,47.83,Asia,6.94,61585520.0
811,Bangladesh,1969,47.09,Asia,6.95,63422570.0
812,Bangladesh,1970,46.31,Asia,6.95,65048701.0
813,Bangladesh,1971,45.74,Asia,6.94,66417450.0
814,Bangladesh,1972,45.52,Asia,6.93,67578486.0
815,Bangladesh,1973,45.77,Asia,6.9,68658472.0
816,Bangladesh,1974,46.49,Asia,6.87,69837960.0
817,Bangladesh,1975,47.58,Asia,6.82,71247153.0
818,Bangladesh,1976,48.92,Asia,6.76,72930206.0
819,Bangladesh,1977,50.27,Asia,6.68,74848466.0
820,Bangladesh,1978,51.47,Asia,6.59,76948378.0
821,Bangladesh,1979,52.44,Asia,6.48,79141947.0
822,Bangladesh,1980,53.18,Asia,6.36,81364176.0
823,Bangladesh,1981,53.72,Asia,6.22,83599582.0
824,Bangladesh,1982,54.15,Asia,6.06,85868228.0
825,Bangladesh,1983,54.57,Asia,5.89,88181211.0
826,Bangladesh,1984,55.0,Asia,5.71,90559540.0
827,Bangladesh,1985,55.47,Asia,5.52,93015182.0
828,Bangladesh,1986,55.96,Asia,5.33,95550798.0
829,Bangladesh,1987,56.46,Asia,5.13,98149262.0
830,Bangladesh,1988,56.94,Asia,4.93,100779551.0
831,Bangladesh,1989,57.42,Asia,4.74,103400571.0
832,Bangladesh,1990,57.9,Asia,4.55,105983136.0
833,Bangladesh,1991,56.4,Asia,4.37,108509679.0
834,Bangladesh,1992,59.7,Asia,4.2,110987459.0
835,Bangladesh,1993,60.5,Asia,4.03,113442354.0
836,Bangladesh,1994,61.2,Asia,3.88,115913710.0
837,Bangladesh,1995,61.6,Asia,3.73,118427768.0
838,Bangladesh,1996,62.4,Asia,3.6,120987124.0
839,Bangladesh,1997,63.2,Asia,3.47,123574107.0
840,Bangladesh,1998,63.9,Asia,3.35,126169583.0
841,Bangladesh,1999,64.6,Asia,3.23,128746273.0
842,Bangladesh,2000,64.9,Asia,3.12,131280739.0
843,Bangladesh,2001,65.4,Asia,3.01,133776064.0
844,Bangladesh,2002,65.8,Asia,2.91,136228456.0
845,Bangladesh,2003,66.3,Asia,2.8,138600174.0
846,Bangladesh,2004,66.8,Asia,2.7,140843786.0
847,Bangladesh,2005,67.1,Asia,2.61,142929979.0
848,Bangladesh,2006,67.5,Asia,2.52,144839238.0
849,Bangladesh,2007,67.7,Asia,2.44,146592687.0
850,Bangladesh,2008,68.3,Asia,2.38,148252473.0
851,Bangladesh,2009,68.6,Asia,2.32,149905836.0
852,Bangladesh,2010,68.8,Asia,2.28,151616777.0
853,Bangladesh,2011,69.3,Asia,2.24,153405612.0
854,Bangladesh,2012,69.4,Asia,2.21,155257387.0
855,Bangladesh,2013,69.8,Asia,2.18,157157394.0
856,Bangladesh,2014,70.1,Asia,2.15,159077513.0
857,Bangladesh,2015,70.4,Asia,2.12,160995642.0
858,Barbados,1950,56.5,North America,4.52,210995.0
859,Barbados,1951,56.82,North America,4.49,215704.0
860,Barbados,1952,57.41,North America,4.43,219636.0
861,Barbados,1953,57.99,North America,4.39,222808.0
862,Barbados,1954,58.56,North America,4.36,225263.0
863,Barbados,1955,59.13,North America,4.34,227076.0
864,Barbados,1956,59.67,North America,4.33,228349.0
865,Barbados,1957,60.22,North America,4.33,229214.0
866,Barbados,1958,60.76,North America,4.33,229826.0
867,Barbados,1959,61.28,North America,4.34,230350.0
868,Barbados,1960,61.8,North America,4.33,230934.0
869,Barbados,1961,62.31,North America,4.31,231674.0
870,Barbados,1962,62.79,North America,4.27,232584.0
871,Barbados,1963,63.27,North America,4.2,233587.0
872,Barbados,1964,63.74,North America,4.09,234547.0
873,Barbados,1965,64.2,North America,3.96,235373.0
874,Barbados,1966,64.64,North America,3.81,236043.0
875,Barbados,1967,65.08,North America,3.64,236620.0
876,Barbados,1968,65.5,North America,3.46,237199.0
877,Barbados,1969,65.91,North America,3.28,237911.0
878,Barbados,1970,66.31,North America,3.11,238847.0
879,Barbados,1971,66.71,North America,2.95,240038.0
880,Barbados,1972,67.09,North America,2.79,241441.0
881,Barbados,1973,67.47,North America,2.65,242980.0
882,Barbados,1974,67.83,North America,2.51,244539.0
883,Barbados,1975,68.17,North America,2.39,246033.0
884,Barbados,1976,68.53,North America,2.29,247444.0
885,Barbados,1977,68.87,North America,2.2,248785.0
886,Barbados,1978,69.22,North America,2.12,250035.0
887,Barbados,1979,69.57,North America,2.06,251176.0
888,Barbados,1980,69.91,North America,2.0,252197.0
889,Barbados,1981,70.25,North America,1.96,253080.0
890,Barbados,1982,70.58,North America,1.92,253836.0
891,Barbados,1983,70.91,North America,1.89,254515.0
892,Barbados,1984,71.23,North America,1.86,255195.0
893,Barbados,1985,71.54,North America,1.83,255929.0
894,Barbados,1986,71.85,North America,1.81,256738.0
895,Barbados,1987,72.14,North America,1.78,257609.0
896,Barbados,1988,72.43,North America,1.77,258524.0
897,Barbados,1989,72.72,North America,1.75,259454.0
898,Barbados,1990,73.0,North America,1.74,260374.0
899,Barbados,1991,73.2,North America,1.73,261281.0
900,Barbados,1992,73.2,North America,1.73,262184.0
901,Barbados,1993,73.1,North America,1.73,263091.0
902,Barbados,1994,73.0,North America,1.72,264015.0
903,Barbados,1995,73.3,North America,1.73,264962.0
904,Barbados,1996,73.7,North America,1.73,265940.0
905,Barbados,1997,73.9,North America,1.74,266944.0
906,Barbados,1998,74.1,North America,1.75,267949.0
907,Barbados,1999,74.2,North America,1.76,268920.0
908,Barbados,2000,74.0,North America,1.77,269838.0
909,Barbados,2001,74.4,North America,1.78,270686.0
910,Barbados,2002,74.6,North America,1.79,271479.0
911,Barbados,2003,74.8,North America,1.8,272261.0
912,Barbados,2004,74.9,North America,1.81,273091.0
913,Barbados,2005,75.0,North America,1.82,274013.0
914,Barbados,2006,75.0,North America,1.82,275040.0
915,Barbados,2007,75.1,North America,1.83,276154.0
916,Barbados,2008,75.3,North America,1.83,277315.0
917,Barbados,2009,75.3,North America,1.84,278466.0
918,Barbados,2010,75.2,North America,1.84,279566.0
919,Barbados,2011,75.2,North America,1.84,280602.0
920,Barbados,2012,75.4,North America,1.85,281580.0
